cocktail_id,cocktail_name,category,alcoholic,glass_type,verification_status,tag_name,tag_category,tag_status,confidence_score,verified_by,verified_username,expertise_level,verified_date,source,notes
17254,Bijou,Cocktail,Alcoholic,Cocktail glass,pending,Stirred,,pending,100,,,,,original_dataset,Pending verification
17254,Bijou,Cocktail,Alcoholic,Cocktail glass,pending,Sweet,,pending,100,,,,,original_dataset,Pending verification
17254,Bijou,Cocktail,Alcoholic,Cocktail glass,pending,Vermouth,,pending,100,,,,,original_dataset,Pending verification
11149,Boxcar,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Alcoholic,,pending,100,,,,,original_dataset,Pending verification
11149,Boxcar,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,British,,pending,100,,,,,original_dataset,Pending verification
11149,Boxcar,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Citrus,,pending,100,,,,,original_dataset,Pending verification
11149,Boxcar,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Clear,,pending,100,,,,,original_dataset,Pending verification
11149,Boxcar,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Cold,,pending,100,,,,,original_dataset,Pending verification
11149,Boxcar,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Egg,,pending,100,,,,,original_dataset,Pending verification
11149,Boxcar,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Fruit,,pending,100,,,,,original_dataset,Pending verification
11149,Boxcar,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Fruity,,pending,100,,,,,original_dataset,Pending verification
11149,Boxcar,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Gin,,pending,100,,,,,original_dataset,Pending verification
11149,Boxcar,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Mild,,pending,100,,,,,original_dataset,Pending verification
11149,Boxcar,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Red,,pending,100,,,,,original_dataset,Pending verification
11149,Boxcar,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,SemiSweet,,pending,100,,,,,original_dataset,Pending verification
11149,Boxcar,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Shaken,,pending,100,,,,,original_dataset,Pending verification
11149,Boxcar,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Sour,,pending,100,,,,,original_dataset,Pending verification
11149,Boxcar,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Sweet,,pending,100,,,,,original_dataset,Pending verification
11149,Boxcar,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Syrup,,pending,100,,,,,original_dataset,Pending verification
11149,Boxcar,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,TripleSec,,pending,100,,,,,original_dataset,Pending verification
13222,Big Red,Shot,Alcoholic,Shot glass,pending,Alcoholic,,pending,100,,,,,original_dataset,Pending verification
13222,Big Red,Shot,Alcoholic,Shot glass,pending,Beer,,pending,100,,,,,original_dataset,Pending verification
13222,Big Red,Shot,Alcoholic,Shot glass,pending,Creamy,,pending,100,,,,,original_dataset,Pending verification
13222,Big Red,Shot,Alcoholic,Shot glass,pending,Dairy,,pending,100,,,,,original_dataset,Pending verification
13222,Big Red,Shot,Alcoholic,Shot glass,pending,Hot,,pending,100,,,,,original_dataset,Pending verification
13222,Big Red,Shot,Alcoholic,Shot glass,pending,Irish,,pending,100,,,,,original_dataset,Pending verification
13222,Big Red,Shot,Alcoholic,Shot glass,pending,ShotGlass,,pending,100,,,,,original_dataset,Pending verification
13222,Big Red,Shot,Alcoholic,Shot glass,pending,Winter,,pending,100,,,,,original_dataset,Pending verification
17195,Bellini,Ordinary Drink,Alcoholic,Champagne Flute,pending,Alcoholic,,pending,100,,,,,original_dataset,Pending verification
17195,Bellini,Ordinary Drink,Alcoholic,Champagne Flute,pending,Celebration,,pending,100,,,,,original_dataset,Pending verification
17195,Bellini,Ordinary Drink,Alcoholic,Champagne Flute,pending,Champagne,,pending,100,,,,,original_dataset,Pending verification
17195,Bellini,Ordinary Drink,Alcoholic,Champagne Flute,pending,ChampagneFlute,,pending,100,,,,,original_dataset,Pending verification
17195,Bellini,Ordinary Drink,Alcoholic,Champagne Flute,pending,Cold,,pending,100,,,,,original_dataset,Pending verification
17195,Bellini,Ordinary Drink,Alcoholic,Champagne Flute,pending,ContemporaryClassic,,pending,100,,,,,original_dataset,Pending verification
17195,Bellini,Ordinary Drink,Alcoholic,Champagne Flute,pending,ContemporaryClassics,,pending,100,,,,,original_dataset,Pending verification
17195,Bellini,Ordinary Drink,Alcoholic,Champagne Flute,pending,French,,pending,100,,,,,original_dataset,Pending verification
17195,Bellini,Ordinary Drink,Alcoholic,Champagne Flute,pending,IBA,,pending,100,,,,,original_dataset,Pending verification
17195,Bellini,Ordinary Drink,Alcoholic,Champagne Flute,pending,Stirred,,pending,100,,,,,original_dataset,Pending verification
11060,Balmoral,Ordinary Drink,Alcoholic,Cocktail glass,pending,Alcoholic,,pending,100,,,,,original_dataset,Pending verification
11060,Balmoral,Ordinary Drink,Alcoholic,Cocktail glass,pending,Bitter,,pending,100,,,,,original_dataset,Pending verification
11060,Balmoral,Ordinary Drink,Alcoholic,Cocktail glass,pending,Bitters,,pending,100,,,,,original_dataset,Pending verification
11060,Balmoral,Ordinary Drink,Alcoholic,Cocktail glass,pending,CocktailGlass,,pending,100,,,,,original_dataset,Pending verification
11060,Balmoral,Ordinary Drink,Alcoholic,Cocktail glass,pending,Cold,,pending,100,,,,,original_dataset,Pending verification
11060,Balmoral,Ordinary Drink,Alcoholic,Cocktail glass,pending,Scotch,,pending,100,,,,,original_dataset,Pending verification
11060,Balmoral,Ordinary Drink,Alcoholic,Cocktail glass,pending,Stirred,,pending,100,,,,,original_dataset,Pending verification
11060,Balmoral,Ordinary Drink,Alcoholic,Cocktail glass,pending,Sweet,,pending,100,,,,,original_dataset,Pending verification
11060,Balmoral,Ordinary Drink,Alcoholic,Cocktail glass,pending,Vermouth,,pending,100,,,,,original_dataset,Pending verification
11120,Bluebird,Ordinary Drink,Alcoholic,Cocktail glass,pending,Alcoholic,,pending,100,,,,,original_dataset,Pending verification
11120,Bluebird,Ordinary Drink,Alcoholic,Cocktail glass,pending,Bitter,,pending,100,,,,,original_dataset,Pending verification
11120,Bluebird,Ordinary Drink,Alcoholic,Cocktail glass,pending,Bitters,,pending,100,,,,,original_dataset,Pending verification
11120,Bluebird,Ordinary Drink,Alcoholic,Cocktail glass,pending,Blue,,pending,100,,,,,original_dataset,Pending verification
11120,Bluebird,Ordinary Drink,Alcoholic,Cocktail glass,pending,British,,pending,100,,,,,original_dataset,Pending verification
11120,Bluebird,Ordinary Drink,Alcoholic,Cocktail glass,pending,Citrus,,pending,100,,,,,original_dataset,Pending verification
11120,Bluebird,Ordinary Drink,Alcoholic,Cocktail glass,pending,Clear,,pending,100,,,,,original_dataset,Pending verification
11120,Bluebird,Ordinary Drink,Alcoholic,Cocktail glass,pending,CocktailGlass,,pending,100,,,,,original_dataset,Pending verification
11120,Bluebird,Ordinary Drink,Alcoholic,Cocktail glass,pending,Cold,,pending,100,,,,,original_dataset,Pending verification
11120,Bluebird,Ordinary Drink,Alcoholic,Cocktail glass,pending,Gin,,pending,100,,,,,original_dataset,Pending verification
11120,Bluebird,Ordinary Drink,Alcoholic,Cocktail glass,pending,Mild,,pending,100,,,,,original_dataset,Pending verification
11120,Bluebird,Ordinary Drink,Alcoholic,Cocktail glass,pending,Muddled,,pending,100,,,,,original_dataset,Pending verification
11120,Bluebird,Ordinary Drink,Alcoholic,Cocktail glass,pending,Red,,pending,100,,,,,original_dataset,Pending verification
11120,Bluebird,Ordinary Drink,Alcoholic,Cocktail glass,pending,Sour,,pending,100,,,,,original_dataset,Pending verification
11120,Bluebird,Ordinary Drink,Alcoholic,Cocktail glass,pending,Stirred,,pending,100,,,,,original_dataset,Pending verification
11120,Bluebird,Ordinary Drink,Alcoholic,Cocktail glass,pending,TripleSec,,pending,100,,,,,original_dataset,Pending verification
178310,Brooklyn,Cocktail,Alcoholic,Cocktail glass,pending,Alcoholic,,pending,100,,,,,original_dataset,Pending verification
178310,Brooklyn,Cocktail,Alcoholic,Cocktail glass,pending,Bitter,,pending,100,,,,,original_dataset,Pending verification
178310,Brooklyn,Cocktail,Alcoholic,Cocktail glass,pending,Bitters,,pending,100,,,,,original_dataset,Pending verification
178310,Brooklyn,Cocktail,Alcoholic,Cocktail glass,pending,CocktailGlass,,pending,100,,,,,original_dataset,Pending verification
178310,Brooklyn,Cocktail,Alcoholic,Cocktail glass,pending,Cold,,pending,100,,,,,original_dataset,Pending verification
178310,Brooklyn,Cocktail,Alcoholic,Cocktail glass,pending,Dark,,pending,100,,,,,original_dataset,Pending verification
178310,Brooklyn,Cocktail,Alcoholic,Cocktail glass,pending,DateNight,,pending,100,,,,,original_dataset,Pending verification
178310,Brooklyn,Cocktail,Alcoholic,Cocktail glass,pending,Red,,pending,100,,,,,original_dataset,Pending verification
178310,Brooklyn,Cocktail,Alcoholic,Cocktail glass,pending,Stirred,,pending,100,,,,,original_dataset,Pending verification
178310,Brooklyn,Cocktail,Alcoholic,Cocktail glass,pending,Sweet,,pending,100,,,,,original_dataset,Pending verification
178310,Brooklyn,Cocktail,Alcoholic,Cocktail glass,pending,USA,,pending,100,,,,,original_dataset,Pending verification
178310,Brooklyn,Cocktail,Alcoholic,Cocktail glass,pending,Vermouth,,pending,100,,,,,original_dataset,Pending verification
178310,Brooklyn,Cocktail,Alcoholic,Cocktail glass,pending,Whiskey,,pending,100,,,,,original_dataset,Pending verification
12572,Bora Bora,Cocktail,Non alcoholic,Highball glass,pending,NonAlcoholic,,pending,100,,,,,original_dataset,Pending verification
12572,Bora Bora,Cocktail,Non alcoholic,Highball glass,pending,Blended,,pending,100,,,,,original_dataset,Pending verification
12572,Bora Bora,Cocktail,Non alcoholic,Highball glass,pending,Citrus,,pending,100,,,,,original_dataset,Pending verification
12572,Bora Bora,Cocktail,Non alcoholic,Highball glass,pending,Cold,,pending,100,,,,,original_dataset,Pending verification
12572,Bora Bora,Cocktail,Non alcoholic,Highball glass,pending,Fruit,,pending,100,,,,,original_dataset,Pending verification
12572,Bora Bora,Cocktail,Non alcoholic,Highball glass,pending,Fruity,,pending,100,,,,,original_dataset,Pending verification
12572,Bora Bora,Cocktail,Non alcoholic,Highball glass,pending,Highball,,pending,100,,,,,original_dataset,Pending verification
12572,Bora Bora,Cocktail,Non alcoholic,Highball glass,pending,Red,,pending,100,,,,,original_dataset,Pending verification
12572,Bora Bora,Cocktail,Non alcoholic,Highball glass,pending,SemiSweet,,pending,100,,,,,original_dataset,Pending verification
12572,Bora Bora,Cocktail,Non alcoholic,Highball glass,pending,Shaken,,pending,100,,,,,original_dataset,Pending verification
12572,Bora Bora,Cocktail,Non alcoholic,Highball glass,pending,Sour,,pending,100,,,,,original_dataset,Pending verification
12572,Bora Bora,Cocktail,Non alcoholic,Highball glass,pending,Sweet,,pending,100,,,,,original_dataset,Pending verification
12572,Bora Bora,Cocktail,Non alcoholic,Highball glass,pending,Syrup,,pending,100,,,,,original_dataset,Pending verification
11124,Boomerang,Ordinary Drink,Alcoholic,Cocktail glass,pending,Alcoholic,,pending,100,,,,,original_dataset,Pending verification
11124,Boomerang,Ordinary Drink,Alcoholic,Cocktail glass,pending,Bitter,,pending,100,,,,,original_dataset,Pending verification
11124,Boomerang,Ordinary Drink,Alcoholic,Cocktail glass,pending,Bitters,,pending,100,,,,,original_dataset,Pending verification
11124,Boomerang,Ordinary Drink,Alcoholic,Cocktail glass,pending,British,,pending,100,,,,,original_dataset,Pending verification
11124,Boomerang,Ordinary Drink,Alcoholic,Cocktail glass,pending,Clear,,pending,100,,,,,original_dataset,Pending verification
11124,Boomerang,Ordinary Drink,Alcoholic,Cocktail glass,pending,CocktailGlass,,pending,100,,,,,original_dataset,Pending verification
11124,Boomerang,Ordinary Drink,Alcoholic,Cocktail glass,pending,Cold,,pending,100,,,,,original_dataset,Pending verification
11124,Boomerang,Ordinary Drink,Alcoholic,Cocktail glass,pending,Gin,,pending,100,,,,,original_dataset,Pending verification
11124,Boomerang,Ordinary Drink,Alcoholic,Cocktail glass,pending,Red,,pending,100,,,,,original_dataset,Pending verification
11124,Boomerang,Ordinary Drink,Alcoholic,Cocktail glass,pending,Stirred,,pending,100,,,,,original_dataset,Pending verification
11124,Boomerang,Ordinary Drink,Alcoholic,Cocktail glass,pending,Vermouth,,pending,100,,,,,original_dataset,Pending verification
17209,Barracuda,Ordinary Drink,Alcoholic,Margarita glass,pending,Alcoholic,,pending,100,,,,,original_dataset,Pending verification
17209,Barracuda,Ordinary Drink,Alcoholic,Margarita glass,pending,Caribbean,,pending,100,,,,,original_dataset,Pending verification
17209,Barracuda,Ordinary Drink,Alcoholic,Margarita glass,pending,Citrus,,pending,100,,,,,original_dataset,Pending verification
17209,Barracuda,Ordinary Drink,Alcoholic,Margarita glass,pending,Cold,,pending,100,,,,,original_dataset,Pending verification
17209,Barracuda,Ordinary Drink,Alcoholic,Margarita glass,pending,Fruit,,pending,100,,,,,original_dataset,Pending verification
17209,Barracuda,Ordinary Drink,Alcoholic,Margarita glass,pending,Fruity,,pending,100,,,,,original_dataset,Pending verification
17209,Barracuda,Ordinary Drink,Alcoholic,Margarita glass,pending,Galliano,,pending,100,,,,,original_dataset,Pending verification
17209,Barracuda,Ordinary Drink,Alcoholic,Margarita glass,pending,IBA,,pending,100,,,,,original_dataset,Pending verification
17209,Barracuda,Ordinary Drink,Alcoholic,Margarita glass,pending,Italian,,pending,100,,,,,original_dataset,Pending verification
17209,Barracuda,Ordinary Drink,Alcoholic,Margarita glass,pending,MargaritaGlass,,pending,100,,,,,original_dataset,Pending verification
17209,Barracuda,Ordinary Drink,Alcoholic,Margarita glass,pending,Mild,,pending,100,,,,,original_dataset,Pending verification
17209,Barracuda,Ordinary Drink,Alcoholic,Margarita glass,pending,NewEra,,pending,100,,,,,original_dataset,Pending verification
17209,Barracuda,Ordinary Drink,Alcoholic,Margarita glass,pending,NewEraDrinks,,pending,100,,,,,original_dataset,Pending verification
17209,Barracuda,Ordinary Drink,Alcoholic,Margarita glass,pending,Prosecco,,pending,100,,,,,original_dataset,Pending verification
17209,Barracuda,Ordinary Drink,Alcoholic,Margarita glass,pending,Rum,,pending,100,,,,,original_dataset,Pending verification
17209,Barracuda,Ordinary Drink,Alcoholic,Margarita glass,pending,Shaken,,pending,100,,,,,original_dataset,Pending verification
17209,Barracuda,Ordinary Drink,Alcoholic,Margarita glass,pending,Sour,,pending,100,,,,,original_dataset,Pending verification
17825,Brigadier,Cocktail,Alcoholic,Coupe Glass,pending,Alcoholic,,pending,100,,,,,original_dataset,Pending verification
17825,Brigadier,Cocktail,Alcoholic,Coupe Glass,pending,Chartreuse,,pending,100,,,,,original_dataset,Pending verification
17825,Brigadier,Cocktail,Alcoholic,Coupe Glass,pending,Chocolate,,pending,100,,,,,original_dataset,Pending verification
17825,Brigadier,Cocktail,Alcoholic,Coupe Glass,pending,Coupe,,pending,100,,,,,original_dataset,Pending verification
17825,Brigadier,Cocktail,Alcoholic,Coupe Glass,pending,Dark,,pending,100,,,,,original_dataset,Pending verification
17825,Brigadier,Cocktail,Alcoholic,Coupe Glass,pending,French,,pending,100,,,,,original_dataset,Pending verification
17825,Brigadier,Cocktail,Alcoholic,Coupe Glass,pending,Green,,pending,100,,,,,original_dataset,Pending verification
17825,Brigadier,Cocktail,Alcoholic,Coupe Glass,pending,Herbal,,pending,100,,,,,original_dataset,Pending verification
17825,Brigadier,Cocktail,Alcoholic,Coupe Glass,pending,Hot,,pending,100,,,,,original_dataset,Pending verification
17825,Brigadier,Cocktail,Alcoholic,Coupe Glass,pending,Red,,pending,100,,,,,original_dataset,Pending verification
17825,Brigadier,Cocktail,Alcoholic,Coupe Glass,pending,Soda,,pending,100,,,,,original_dataset,Pending verification
17825,Brigadier,Cocktail,Alcoholic,Coupe Glass,pending,Stirred,,pending,100,,,,,original_dataset,Pending verification
17825,Brigadier,Cocktail,Alcoholic,Coupe Glass,pending,Winter,,pending,100,,,,,original_dataset,Pending verification
178311,Broadside,Cocktail,Alcoholic,Highball glass,pending,Alcoholic,,pending,100,,,,,original_dataset,Pending verification
178311,Broadside,Cocktail,Alcoholic,Highball glass,pending,Bitter,,pending,100,,,,,original_dataset,Pending verification
178311,Broadside,Cocktail,Alcoholic,Highball glass,pending,Bitters,,pending,100,,,,,original_dataset,Pending verification
178311,Broadside,Cocktail,Alcoholic,Highball glass,pending,Caribbean,,pending,100,,,,,original_dataset,Pending verification
178311,Broadside,Cocktail,Alcoholic,Highball glass,pending,Cold,,pending,100,,,,,original_dataset,Pending verification
178311,Broadside,Cocktail,Alcoholic,Highball glass,pending,Highball,,pending,100,,,,,original_dataset,Pending verification
178311,Broadside,Cocktail,Alcoholic,Highball glass,pending,Muddled,,pending,100,,,,,original_dataset,Pending verification
178311,Broadside,Cocktail,Alcoholic,Highball glass,pending,Rum,,pending,100,,,,,original_dataset,Pending verification
178311,Broadside,Cocktail,Alcoholic,Highball glass,pending,Scotch,,pending,100,,,,,original_dataset,Pending verification
178311,Broadside,Cocktail,Alcoholic,Highball glass,pending,Strong,,pending,100,,,,,original_dataset,Pending verification
11106,Blackthorn,Ordinary Drink,Alcoholic,Cocktail glass,pending,Alcoholic,,pending,100,,,,,original_dataset,Pending verification
11106,Blackthorn,Ordinary Drink,Alcoholic,Cocktail glass,pending,British,,pending,100,,,,,original_dataset,Pending verification
11106,Blackthorn,Ordinary Drink,Alcoholic,Cocktail glass,pending,Citrus,,pending,100,,,,,original_dataset,Pending verification
11106,Blackthorn,Ordinary Drink,Alcoholic,Cocktail glass,pending,Clear,,pending,100,,,,,original_dataset,Pending verification
11106,Blackthorn,Ordinary Drink,Alcoholic,Cocktail glass,pending,CocktailGlass,,pending,100,,,,,original_dataset,Pending verification
11106,Blackthorn,Ordinary Drink,Alcoholic,Cocktail glass,pending,Cold,,pending,100,,,,,original_dataset,Pending verification
11106,Blackthorn,Ordinary Drink,Alcoholic,Cocktail glass,pending,Gin,,pending,100,,,,,original_dataset,Pending verification
11106,Blackthorn,Ordinary Drink,Alcoholic,Cocktail glass,pending,Mild,,pending,100,,,,,original_dataset,Pending verification
11106,Blackthorn,Ordinary Drink,Alcoholic,Cocktail glass,pending,SemiSweet,,pending,100,,,,,original_dataset,Pending verification
11106,Blackthorn,Ordinary Drink,Alcoholic,Cocktail glass,pending,Sour,,pending,100,,,,,original_dataset,Pending verification
11106,Blackthorn,Ordinary Drink,Alcoholic,Cocktail glass,pending,Stirred,,pending,100,,,,,original_dataset,Pending verification
11106,Blackthorn,Ordinary Drink,Alcoholic,Cocktail glass,pending,Sweet,,pending,100,,,,,original_dataset,Pending verification
11106,Blackthorn,Ordinary Drink,Alcoholic,Cocktail glass,pending,Vermouth,,pending,100,,,,,original_dataset,Pending verification
13395,Bob Marley,Shot,Alcoholic,Shot glass,pending,Alcoholic,,pending,100,,,,,original_dataset,Pending verification
13395,Bob Marley,Shot,Alcoholic,Shot glass,pending,Beer,,pending,100,,,,,original_dataset,Pending verification
13395,Bob Marley,Shot,Alcoholic,Shot glass,pending,German,,pending,100,,,,,original_dataset,Pending verification
13395,Bob Marley,Shot,Alcoholic,Shot glass,pending,Green,,pending,100,,,,,original_dataset,Pending verification
13395,Bob Marley,Shot,Alcoholic,Shot glass,pending,Herbal,,pending,100,,,,,original_dataset,Pending verification
13395,Bob Marley,Shot,Alcoholic,Shot glass,pending,Hot,,pending,100,,,,,original_dataset,Pending verification
13395,Bob Marley,Shot,Alcoholic,Shot glass,pending,Jagermeister,,pending,100,,,,,original_dataset,Pending verification
13395,Bob Marley,Shot,Alcoholic,Shot glass,pending,Layered,,pending,100,,,,,original_dataset,Pending verification
13395,Bob Marley,Shot,Alcoholic,Shot glass,pending,Midori,,pending,100,,,,,original_dataset,Pending verification
13395,Bob Marley,Shot,Alcoholic,Shot glass,pending,Mild,,pending,100,,,,,original_dataset,Pending verification
13395,Bob Marley,Shot,Alcoholic,Shot glass,pending,SemiSweet,,pending,100,,,,,original_dataset,Pending verification
13395,Bob Marley,Shot,Alcoholic,Shot glass,pending,ShotGlass,,pending,100,,,,,original_dataset,Pending verification
13395,Bob Marley,Shot,Alcoholic,Shot glass,pending,Winter,,pending,100,,,,,original_dataset,Pending verification
14538,Bumble Bee,Shot,Alcoholic,Shot glass,pending,Alcoholic,,pending,100,,,,,original_dataset,Pending verification
14538,Bumble Bee,Shot,Alcoholic,Shot glass,pending,Baileys,,pending,100,,,,,original_dataset,Pending verification
14538,Bumble Bee,Shot,Alcoholic,Shot glass,pending,Coffee,,pending,100,,,,,original_dataset,Pending verification
14538,Bumble Bee,Shot,Alcoholic,Shot glass,pending,Creamy,,pending,100,,,,,original_dataset,Pending verification
14538,Bumble Bee,Shot,Alcoholic,Shot glass,pending,Dairy,,pending,100,,,,,original_dataset,Pending verification
14538,Bumble Bee,Shot,Alcoholic,Shot glass,pending,Hot,,pending,100,,,,,original_dataset,Pending verification
14538,Bumble Bee,Shot,Alcoholic,Shot glass,pending,Irish,,pending,100,,,,,original_dataset,Pending verification
14538,Bumble Bee,Shot,Alcoholic,Shot glass,pending,Italian,,pending,100,,,,,original_dataset,Pending verification
14538,Bumble Bee,Shot,Alcoholic,Shot glass,pending,Kahlua,,pending,100,,,,,original_dataset,Pending verification
14538,Bumble Bee,Shot,Alcoholic,Shot glass,pending,Layered,,pending,100,,,,,original_dataset,Pending verification
14538,Bumble Bee,Shot,Alcoholic,Shot glass,pending,Sambuca,,pending,100,,,,,original_dataset,Pending verification
14538,Bumble Bee,Shot,Alcoholic,Shot glass,pending,ShotGlass,,pending,100,,,,,original_dataset,Pending verification
14538,Bumble Bee,Shot,Alcoholic,Shot glass,pending,Winter,,pending,100,,,,,original_dataset,Pending verification
15511,Baby Eskimo,Shake,Alcoholic,Collins Glass,pending,Alcoholic,,pending,100,,,,,original_dataset,Pending verification
15511,Baby Eskimo,Shake,Alcoholic,Collins Glass,pending,Coffee,,pending,100,,,,,original_dataset,Pending verification
15511,Baby Eskimo,Shake,Alcoholic,Collins Glass,pending,Cold,,pending,100,,,,,original_dataset,Pending verification
15511,Baby Eskimo,Shake,Alcoholic,Collins Glass,pending,Collins,,pending,100,,,,,original_dataset,Pending verification
15511,Baby Eskimo,Shake,Alcoholic,Collins Glass,pending,Creamy,,pending,100,,,,,original_dataset,Pending verification
15511,Baby Eskimo,Shake,Alcoholic,Collins Glass,pending,Dairy,,pending,100,,,,,original_dataset,Pending verification
15511,Baby Eskimo,Shake,Alcoholic,Collins Glass,pending,Flamed,,pending,100,,,,,original_dataset,Pending verification
15511,Baby Eskimo,Shake,Alcoholic,Collins Glass,pending,Kahlua,,pending,100,,,,,original_dataset,Pending verification
15511,Baby Eskimo,Shake,Alcoholic,Collins Glass,pending,Nutty,,pending,100,,,,,original_dataset,Pending verification
15511,Baby Eskimo,Shake,Alcoholic,Collins Glass,pending,Stirred,,pending,100,,,,,original_dataset,Pending verification
11129,Boston Sour,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Alcoholic,,pending,100,,,,,original_dataset,Pending verification
11129,Boston Sour,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Blended,,pending,100,,,,,original_dataset,Pending verification
11129,Boston Sour,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Citrus,,pending,100,,,,,original_dataset,Pending verification
11129,Boston Sour,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Cold,,pending,100,,,,,original_dataset,Pending verification
11129,Boston Sour,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Dark,,pending,100,,,,,original_dataset,Pending verification
11129,Boston Sour,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Egg,,pending,100,,,,,original_dataset,Pending verification
11129,Boston Sour,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Fruity,,pending,100,,,,,original_dataset,Pending verification
11129,Boston Sour,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Mild,,pending,100,,,,,original_dataset,Pending verification
11129,Boston Sour,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Red,,pending,100,,,,,original_dataset,Pending verification
11129,Boston Sour,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,SemiSweet,,pending,100,,,,,original_dataset,Pending verification
11129,Boston Sour,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Shaken,,pending,100,,,,,original_dataset,Pending verification
11129,Boston Sour,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Sour,,pending,100,,,,,original_dataset,Pending verification
11129,Boston Sour,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Sweet,,pending,100,,,,,original_dataset,Pending verification
11129,Boston Sour,Ordinary Drink,Alcoholic,Whiskey sour glass,pending,Whiskey,,pending,100,,,,,original_dataset,Pending verification
17267,Bahama Mama,Cocktail,Alcoholic,Highball glass,pending,Alcoholic,,pending,100,,,,,original_dataset,Pending verification
17267,Bahama Mama,Cocktail,Alcoholic,Highball glass,pending,Caribbean,,pending,100,,,,,original_dataset,Pending verification
17267,Bahama Mama,Cocktail,Alcoholic,Highball glass,pending,Citrus,,pending,100,,,,,original_dataset,Pending verification
17267,Bahama Mama,Cocktail,Alcoholic,Highball glass,pending,Cold,,pending,100,,,,,original_dataset,Pending verification
17267,Bahama Mama,Cocktail,Alcoholic,Highball glass,pending,Dark,,pending,100,,,,,original_dataset,Pending verification
17267,Bahama Mama,Cocktail,Alcoholic,Highball glass,pending,Fruit,,pending,100,,,,,original_dataset,Pending verification
17267,Bahama Mama,Cocktail,Alcoholic,Highball glass,pending,Fruity,,pending,100,,,,,original_dataset,Pending verification
17267,Bahama Mama,Cocktail,Alcoholic,Highball glass,pending,Highball,,pending,100,,,,,original_dataset,Pending verification
17267,Bahama Mama,Cocktail,Alcoholic,Highball glass,pending,Red,,pending,100,,,,,original_dataset,Pending verification
17267,Bahama Mama,Cocktail,Alcoholic,Highball glass,pending,Rum,,pending,100,,,,,original_dataset,Pending verification
17267,Bahama Mama,Cocktail,Alcoholic,Highball glass,pending,Sour,,pending,100,,,,,original_dataset,Pending verification
17267,Bahama Mama,Cocktail,Alcoholic,Highball glass,pending,Strong,,pending,100,,,,,original_dataset,Pending verification
17267,Bahama Mama,Cocktail,Alcoholic,Highball glass,pending,Sweet,,pending,100,,,,,original_dataset,Pending verification
17267,Bahama Mama,Cocktail,Alcoholic,Highball glass,pending,Syrup,,pending,100,,,,,original_dataset,Pending verification
17185,Casino,Ordinary Drink,Alcoholic,Cocktail glass,pending,Alcoholic,,pending,100,,,,,original_dataset,Pending verification
17185,Casino,Ordinary Drink,Alcoholic,Cocktail glass,pending,Bitter,,pending,100,,,,,original_dataset,Pending verification
17185,Casino,Ordinary Drink,Alcoholic,Cocktail glass,pending,Bitters,,pending,100,,,,,original_dataset,Pending verification
17185,Casino,Ordinary Drink,Alcoholic,Cocktail glass,pending,British,,pending,100,,,,,original_dataset,Pending verification
17185,Casino,Ordinary Drink,Alcoholic,Cocktail glass,pending,Citrus,,pending,100,,,,,original_dataset,Pending verification
17185,Casino,Ordinary Drink,Alcoholic,Cocktail glass,pending,Clear,,pending,100,,,,,original_dataset,Pending verification
17185,Casino,Ordinary Drink,Alcoholic,Cocktail glass,pending,CocktailGlass,,pending,100,,,,,original_dataset,Pending verification
17185,Casino,Ordinary Drink,Alcoholic,Cocktail glass,pending,Cold,,pending,100,,,,,original_dataset,Pending verification
17185,Casino,Ordinary Drink,Alcoholic,Cocktail glass,pending,Fruit,,pending,100,,,,,original_dataset,Pending verification
17185,Casino,Ordinary Drink,Alcoholic,Cocktail glass,pending,Fruity,,pending,100,,,,,original_dataset,Pending verification
